"","id","lifespan","sum_degree","sum_strength","sum_eigen","mean_mat","mean_matSize","mean_HRO","mean_N","mean_E","matriline","LRS","LBS","mean.grp.size","matSize"
"384","SEQ01",0.912947200234468,0.419066147225936,-0.119921545436148,2.01847045559302,2.50688673147187,-2.74648459502091,0.613269576845617,0.432857348834368,-1.19200167139371,"147",7,12,18.5684210526316,62.2307692307692
"385","SEQ96",0.680864983326498,0.552921000534098,-0.0328355367258703,1.59880295287517,2.80127824107137,-1.27194676840564,0.710503581585023,0.192774894263045,-1.0221004611559,"147",5,6,20.9770833333333,89.2857142857143
"386","SEQ99",0.448782766418529,0.348792349239152,-0.242087379588162,1.38826078730438,3.01736751871981,-1.67749139245572,0.774030153473253,0.198433587558691,-1.03477741047723,"147",2,7,20.3982869379015,85.5
"387","SES89",-1.17579275193726,-0.812398503209149,-0.806288827047952,-0.0578667430939875,-0.34371885276415,-0.316954589190938,1.17377147967415,0.172746887941655,-0.354284620513334,"155",2,3,NA,26.25
"388","SIC78",0.448782766418529,-0.778934789882109,-0.649953092241865,-1.01250369287652,-1.32869405889166,1.04358221407385,-2.54747152936043,0.0684772590488541,2.73936992317072,"161",0,5,NA,5.16666666666667
"389","SIE82",-0.247463884305379,0.763742394494452,0.823375400217283,0.643292987160159,-0.0677559717370457,0.0960655118001571,0.240499734241976,-0.331144469903709,-0.751612979099074,"140",1,3,22.2355072463768,48.25
"390","SKA82",-0.247463884305379,-0.760529747552236,-0.944533047827573,-0.98583285405797,-0.968426033990341,0.703448013257649,-0.872281537695804,-0.575793566045767,1.36892053642852,"165",0,3,4.21212121212121,14
"391","SKI94",-0.943710535029286,-0.92952149985379,-0.786574147487841,-0.930968078140199,-0.414478565848023,0.533380912849554,-0.430655740810301,1.08083177035185,0.99887169295747,"155",0,3,12.4096916299559,23.25
"392","SLA03",-0.711628318121317,-1.48334595541631,-1.17533001756222,-1.07805227802097,-1.12207569668675,1.04358221407385,-3.10282456293566,0.22331382943168,2.98666602917409,"152",0,4,4.54285714285714,10.2
"393","SLA07",-0.247463884305379,-1.45992135608738,-1.15015739907043,-1.07545603359229,-1.30605095070482,1.04358221407385,-3.19976815058517,0.152096474609686,2.96453181381338,"152",0,6,5.64,10.4285714285714
"394","SLE76",-1.40787496884522,-1.56700523873391,-1.25755130080106,-1.08209320046939,-0.555997992015768,1.04358221407385,-3.53175451632845,-2.82741981882417,-0.633894089318621,"106",0,2,8.78571428571429,20.6666666666667
"395","SLE77",-1.17579275193726,-1.49338506941442,-1.21388639338437,-1.07716532511857,-0.725821303417063,-0.231921038986887,-2.68543372548837,-3.02620219387338,-0.810623105654845,"106",1,4,5.54166666666667,15.4
"396","SLL09",-1.63995718575319,-1.25579270479243,-1.1131671253214,-0.842295082118283,-0.527694106782219,-0.487021689599034,0.968201031122425,0.576669925338916,-0.527819012577926,"144",0,2,16.1165048543689,35.6666666666667
"397","SLO01",0.21670054951056,0.124585469947981,-0.482288194416675,0.524106318101541,2.98713382312943,-2.62059076744608,1.15417810157099,0.371967128403181,-0.449526024698701,"147",2,6,17.6581740976645,89.5714285714286
"398","SLO05",0.21670054951056,0.0643507859593086,-0.43713778584179,0.678009984196602,1.93731698901233,-3.73375724284454,1.04955359347492,0.308978043576794,-0.510218143022,"147",2,4,15.5378151260504,102.6
"399","SME84",0.912947200234468,1.41628480437174,1.08209192430284,1.64864352732768,-1.05940280795532,0.897810413724046,0.696614822056981,0.253233731331589,-0.471977778132366,"141",2,6,NA,6.85714285714286
"400","SNI77",-0.247463884305379,1.04316440077524,1.1371261158012,1.25492966856393,-0.0465280578118838,0.278280262237407,0.380172724519466,0.238046439366049,-0.631782594453606,"140",1,4,NA,44.8
"401","SOB68",2.76960493549822,2.334863735199,2.28687457325217,0.0850250386997103,-0.791863702295344,0.679152713199355,-1.76737740624904,-2.54206670338913,-0.492629931202609,"101",3,13,NA,8.92857142857143
