"","ego","ego.birth","ego.mom","ego.survived.frist.year","mom.degree","mom.strength","mom.eigen","mom.obs","matSize","id","HRO2","LifetimeE","LifetimeN","centroid","year","matriline"
"HOO05","ASB09",2009,"HOO05",0,0.640444451698057,-0.00304774197074131,0.646358204085883,37,1.2284395552395,"HOO05",0.785587961927028,-0.796443549804476,0.0530431995089615,4697.72347883904,2009,"143"
"HOO051","ASB10",2010,"HOO05",0,0.98193840426202,0.0919481215369862,0.367004156360902,41,1.09382502788694,"HOO05",0.847605532223987,-0.832676818614927,0.335184986573513,4699.17539372913,2010,"143"
"HOO052","ASB12",2012,"HOO05",0,0.777042032723642,0.696811825676475,0.375754078330405,53,0.757288709505546,"HOO05",0.942198353728701,-0.572108998432472,0.039467817058031,4698.41284508111,2012,"143"
"HOO053","ASB14",2014,"HOO05",1,0.60629505644166,0.269823465732513,0.808645227033881,48,0.959210500534382,"HOO05",1.25813026188546,-0.604875976000876,0.320569243024272,4699.87077352594,2014,"143"
"HOO054","ASB15",2015,"HOO05",0,1.49417933310796,1.83144238588738,2.28275524135367,53,0.488059654800432,"HOO05",0.884972586626735,-0.541407839808152,0.301144656069341,4699.97878564413,2015,"143"
"HOO055","ASB18",2018,"HOO05",0,-0.0083940581734727,-0.0160335085726322,1.30848833608806,26,-1.53115825548792,"HOO05",0.479261366365898,-0.874627305033525,0.212201186607076,4698.34555586485,2018,"143"
"GAL85","AST93",1993,"GAL85",0,0.264801103877698,-0.826374581334678,-0.886048590326402,39,-0.454242036667467,"GAL85",0.201897510572959,0.748580939789519,1.03052029881112,4708.45163714136,1993,"144"
"GAL851","AST94",1994,"GAL85",0,0.162352918108509,-0.376682899406751,-0.934779528971186,42,-0.252320245638632,"GAL85",-0.340029655686422,0.899293787232931,1.03420817434617,4708.98628991094,1994,"144"
"GAL852","AST95",1995,"GAL85",1,-0.964577125352569,-0.714458473645766,-0.928440217753359,34,-0.252320245638632,"GAL85",0.016190706641756,0.561726661918783,1.15637944030486,4708.51711167944,1995,"144"
"GAL853","AST97",1997,"GAL85",0,-0.793830149070587,-0.820345590910168,-0.95937733367538,25,0.286137863771597,"GAL85",-0.137590557852113,0.269516710084961,1.13575105312367,4707.40523595614,1997,"144"
"VNS06","ATA10",2010,"VNS06",0,-0.964577125352569,-0.313947716005879,1.12333713360591,12,-0.454242036667467,"VNS06",-0.531460058626018,-1.77427920944608,0.552149087684173,4697.17527032407,2010,"144"
"THO81","ATH94",1994,"THO81",0,1.01608779951842,0.73950156573847,0.257352272752579,35,0.084216072742761,"THO81",0.836480580840702,-0.720457583898606,-0.389682913250259,4695.51043944373,1994,"132"
"ALL13","AUK17",2017,"ALL13",0,-0.691381963301398,-0.0722394879206209,-0.917112516245927,42,-1.32923646445909,"ALL13",-0.777334772750541,1.88882376604607,0.57542554478111,4709.79955418168,2017,"153"
"SLA03","AXL07",2007,"SLA03",0,-1.88661079727527,-1.35042815930418,-1.10743946783653,18,-1.32923646445909,"SLA03",-2.42035807492306,3.13134375807059,0.200493295470658,4711.94395715363,2007,"152"
"SLA031","AXL11",2011,"SLA03",0,-2.46715051663401,-2.25685085883584,-1.11157903863015,1,-1.26192920078281,NA,NA,NA,NA,NA,NA,"152"
"MEE03","AYE07",2007,"MEE03",1,-0.21329042971185,-0.353484970046704,-0.934361222702082,44,2.50727756508879,"MEE03",-0.798091320807021,1.63954164977946,0.709746605390861,4709.6993485316,2007,"147"
"MEE031","AYE16",2016,"MEE03",0,-0.315738615481039,0.705887783551609,-0.507076955634908,55,0.218830600095318,"MEE03",-0.376663310037909,1.61428101540815,0.789505090838384,4710.05856568062,2016,"147"
"CRM01","AZU05",2005,"CRM01",1,1.32343235682598,0.260348814062699,0.155846923118487,35,0.0169088090664825,"CRM01",0.501913125088311,-0.507795959880917,-0.752631339541348,4694.20906533178,2005,"138"
"CRM011","AZU07",2007,"CRM01",1,-0.418186801250228,-0.517611799524649,-0.636372715583935,27,-0.117705718286075,"CRM01",-0.397577272019721,-0.476959188835757,-1.70238648930544,4689.01073986428,2007,"138"
"CRM012","AZU08",2008,"CRM01",1,-0.998726520608965,-1.16924047192399,-0.879850289843351,19,0.15152333641904,"CRM01",-1.0936038958685,-0.54204682717473,-1.94335712663419,4687.44313707722,2008,"138"
"CRM013","AZU09",2009,"CRM01",0,-1.30607107791653,-1.10209416279493,-0.905959941381997,18,-0.185012981962353,"CRM01",-1.11701787281039,-0.423546946113236,-1.89398609475632,4688.12301437663,2009,"138"
"CRM014","AZU10",2010,"CRM01",0,-1.78416261150608,-1.60947271424644,-1.05637990057851,16,-0.386934772991189,"CRM01",-3.0176409308774,-0.746415289560765,-2.59237075664841,4683.12192467158,2010,"138"
"CRM015","AZU11",2011,"CRM01",0,-1.54511684471131,-1.29064841080684,-0.992805556556013,13,-0.521549300343746,"CRM01",-2.37891052707427,-0.418170035218121,-2.4490534776456,4685.04181564589,2011,"138"
"CRM016","AZU12",2012,"CRM01",1,-1.47681805419851,-1.08810364471631,-1.00205965657726,17,-0.386934772991189,"CRM01",-2.98641557326101,-0.31345757628997,-2.71990465399164,4683.88652084861,2012,"138"
"CRM017","AZU13",2013,"CRM01",0,-1.92076019253166,-1.70181978474686,-1.0543062708211,12,-0.521549300343746,"CRM01",-4.08236680251236,-0.527821945973235,-3.32391161418776,4679.78253454657,2013,"138"
"PTN93","BAC03",2003,"PTN93",0,-0.042543453429869,0.068561476264513,-0.409867877302298,44,0.286137863771597,"PTN93",0.0353519933164213,1.17877328950831,0.927122952078928,4709.34158140817,2003,"144"
"PTN931","BAC97",1997,"PTN93",0,-0.930427730096173,-0.218611284253083,-0.92945788404873,29,0.286137863771597,"PTN93",-0.217106748343366,1.0381031866924,0.906247852925636,4708.74520819877,1997,"144"
"PTN932","BAC98",1998,"PTN93",1,0.879490218492831,-0.00586078596709716,-0.648350974837924,38,0.55536691847671,"PTN93",0.317173446501246,0.533799383229176,1.00831983302924,4707.59507969772,1998,"144"
"PTN933","BAC99",1999,"PTN93",0,0.469697475416075,0.404364249464604,-0.869695072823503,49,0.55536691847671,"PTN93",0.0670960647311221,0.908878285276991,0.960713305938453,4708.60858027793,1999,"144"
"LUT12","BAL15",2015,"LUT12",0,-0.315738615481039,-0.231353549583413,0.422230031093227,12,-0.79077835504886,"LUT12",0.0831237688210971,-1.15387183473553,0.684360741284045,4700.02966872991,2015,"137"
"FRE83","BAN93",1993,"FRE83",0,-1.51096744945491,-1.40273008737136,-1.07301367810757,9,-0.117705718286075,"FRE83",-3.66614485696965,-0.515275894378698,-2.76740133086176,4682.93292313654,1993,"132"
"MCD12","BAU16",2016,"MCD12",1,0.777042032723642,0.608392788234706,0.691185458624435,45,0.218830600095318,"MCD12",0.756019142002993,-0.0339532516641162,0.613154980462367,4703.45192816688,2016,"147"
"MCD121","BAU17",2017,"MCD12",0,0.503846870672472,-0.204077597332649,-0.15973578846523,42,-0.252320245638632,"MCD12",0.695294509795451,-0.512435778703191,0.431152540454603,4700.80357902837,2017,"147"
"SLA12","BBA17",2017,"SLA12",0,-1.6134156352241,-1.55718612369562,-1.08956420067128,15,-1.46385099181164,"SLA12",-2.3076124811271,3.23127228493086,0.226984267299926,4712.43272629126,2017,"152"
"DID08","BBG15",2015,"DID08",0,-0.384037405993832,-0.699515084947078,0.103352687816443,14,-0.79077835504886,"DID08",0.254210333135381,-1.03906566351726,0.614366761216754,4700.03040400038,2015,"137"
"DID081","BBG16",2016,"DID08",0,0.0599047323393199,0.0560154567015108,0.113463652120235,12,-1.19462193710653,"DID08",0.623829326734321,-1.04190930105655,0.364584873916026,4698.62590366831,2016,"137"
"CBS09","BCA14",2014,"CBS09",0,0.298950499134094,-0.247837319207592,0.165354820393367,40,-0.79077835504886,"CBS09",0.953651993448526,-0.526536536396986,-0.186894245094796,4697.30426304425,2014,"140"
"CBS091","BCA15",2015,"CBS09",0,1.22098417105679,0.589592821799783,1.05131011813792,37,-0.992700146077695,"CBS09",0.920531702459695,-0.777221502779574,-0.261485700261902,4696.03268906289,2015,"140"
"CBS092","BCA16",2016,"CBS09",1,0.947789009005623,1.38432224529815,1.35898810497038,38,-0.992700146077695,"CBS09",0.731858209316184,-0.769975717053105,-0.288344246534947,4695.90742320393,2016,"140"
"CBS093","BCA17",2017,"CBS09",0,0.503846870672472,-0.345046092365708,-0.164733311658757,34,-1.06000740975397,"CBS09",0.221504195785215,-0.43719981118566,-1.1416026715685,4692.27781285529,2017,"140"
"BUC81","BCL93",1993,"BUC81",1,1.93812147144112,1.7619005080387,1.01900644589868,35,-0.454242036667467,"BUC81",-0.388336463089942,-1.12551326873662,0.320865595715155,4698.09661102863,1993,"144"
"BUC811","BCL94",1994,"BUC81",0,1.08438659003121,1.47003876935133,0.740264321671559,37,-0.252320245638632,"BUC81",0.198842760526268,-0.929348367713053,0.392090304823162,4699.1634249063,1994,"144"
"BUC812","BCL95",1995,"BUC81",1,0.537996265928868,0.6248537313507,1.04592774483396,37,-0.252320245638632,"BUC81",0.394560065397918,-0.800186533361599,0.369088757406052,4699.47553456229,1995,"144"
"BUC813","BCL96",1996,"BUC81",1,0.367249289646886,0.552029142362691,1.25531076398017,37,0.15152333641904,"BUC81",-0.378500285533046,-1.33353527844433,0.470961969796372,4698.22522809637,1996,"144"
"MOO96","BEA00",2000,"MOO96",1,-1.44266865894212,-1.12775383027397,-1.08751057227895,14,-0.79077835504886,"MOO96",-1.16611289515216,2.10167563659251,0.22659747667468,4708.57767812934,2000,"155"
"MOO961","BEA04",2004,"MOO96",0,-0.0083940581734727,-1.0778925796558,-0.912412939657792,16,-0.858085618725138,"MOO96",-1.08283233394056,2.64444746384653,0.394985997147488,4711.36928746582,2004,"155"
"MOO962","BEA05",2005,"MOO96",1,-0.930427730096173,-0.889300400250202,-1.05579893451753,18,-1.19462193710653,"MOO96",-1.13385932884246,2.30337283941221,0.465632811293199,4710.60042920274,2005,"155"
"GYP07","BED12",2012,"GYP07",1,0.503846870672472,-0.352470981773544,-0.266977769172855,31,-0.454242036667467,"GYP07",0.878530889504133,-0.594509872335474,-0.364303973012122,4696.08174653045,2012,"140"
"GYP071","BED14",2014,"GYP07",0,0.196502313364905,-0.443185414524519,-0.224142197557634,35,-0.79077835504886,"GYP07",0.365909025107685,-0.452782708756317,-0.655809747935815,4694.93736660221,2014,"140"
"PET85","BEE94",1994,"PET85",1,1.152685380544,0.846905292798059,0.586678148034559,31,-0.454242036667467,"PET85",0.863839895278204,-0.513339959438733,0.123061036520725,4699.08008855387,1994,"147"
"PET851","BEE96",1996,"PET85",0,0.572145661185264,0.272364747096217,0.57957682429825,30,0.0169088090664825,"PET85",0.654082760702337,-0.336460273240868,-0.270841513300038,4697.48381732064,1996,"147"
"TIN02","BEL08",2008,"TIN02",1,-0.998726520608965,-1.12890492949494,-0.500123289452978,15,-0.386934772991189,"TIN02",0.0141469654942373,-0.637626187862077,-0.517072311551221,4695.08161306012,2008,"140"
"MAS99","BHN04",2004,"MAS99",0,-0.793830149070587,-0.681620006282898,-0.817802325985629,21,-0.79077835504886,"MAS99",-0.597953152727643,-0.277340452601953,-1.9653005113941,4688.22347811703,2004,"133"
"CFI94","BIE00",2000,"CFI94",0,1.01608779951842,2.81350713211662,2.08710816289646,29,-1.12731467343025,"CFI94",0.362086576991497,-1.04979729460397,0.486264126321729,4699.27846510285,2000,"142"
"CFI941","BIE01",2001,"CFI94",1,1.49417933310796,1.99193182331484,2.26249677821868,41,-1.19462193710653,"CFI94",0.319904984354885,-1.15314285876327,0.265678946653538,4697.6942040985,2001,"142"
"CFI942","BIE02",2002,"CFI94",1,0.640444451698057,1.35300638156639,1.32281624944658,30,-1.19462193710653,"CFI94",0.191573836481275,-1.32521876191668,0.498181941776198,4698.4055929118,2002,"142"
"CFI943","BIE03",2003,"CFI94",0,0.298950499134094,0.590944707710962,0.728403965915226,31,-0.992700146077695,"CFI94",-0.0469463028891368,-1.36551730390022,0.330391404173384,4697.33118534839,2003,"142"
"CFI944","BIE04",2004,"CFI94",0,0.162352918108509,1.38040418744976,1.90920889276713,27,-0.992700146077695,"CFI94",0.477543474544185,-1.11559808016242,0.444131804168103,4698.81875818666,2004,"142"
"CFI945","BIE06",2006,"CFI94",1,0.674593846954453,1.62707768425281,2.12791934898523,34,-0.858085618725138,"CFI94",-0.386695288849542,-1.41856680479573,0.708833835433965,4699.26349267932,2006,"142"
"CFI946","BIE08",2008,"CFI94",0,-0.725531358557795,0.821274605960695,2.25347936003143,27,-0.858085618725138,"CFI94",-0.288293841773994,-1.4254161414269,0.562710786016103,4698.42416834952,2008,"142"
"CFI947","BIE97",1997,"CFI94",1,-0.759680753814191,0.104129358445206,0.487486600464649,5,-1.06000740975397,NA,NA,NA,NA,NA,NA,"142"
"CFI948","BIE99",1999,"CFI94",0,1.73322509990274,1.85136459632291,0.617642562141978,41,-1.12731467343025,"CFI94",-0.552315965597484,-1.70125684422168,0.401837601818404,4696.58498809221,1999,"142"
"OPA07","BIJ13",2013,"OPA07",0,1.152685380544,0.23473281516419,1.02225305098464,56,1.2284395552395,"OPA07",0.955307884474556,-0.393087045157591,0.291181901736686,4700.42905331499,2013,"143"
"OPA071","BIJ16",2016,"OPA07",0,1.1868347758004,1.10293120425437,1.33472438526311,38,-0.185012981962353,"OPA07",0.919952370327338,-0.605366577247372,0.220297200306911,4699.30917342588,2016,"143"
"SQU97","BIT01",2001,"SQU97",1,0.537996265928868,0.0461644278533099,0.367164419507523,13,0.891903236858103,"SQU97",0.20936615797122,-1.22016660127594,0.493400708073748,4698.737211632,2001,"143"
"SQU971","BIT03",2003,"SQU97",0,0.401398684903283,-0.413893342352949,-0.0438444768873858,15,0.891903236858103,"SQU97",0.3914223986261,-1.4396253844718,0.25814703753922,4696.67499551668,2003,"143"
"BLUFF","BLF95",1995,"BLUFF",1,-2.26225414509563,-1.84610771948369,-1.02207313384672,1,-1.53115825548792,NA,NA,NA,NA,NA,NA,"173"
"CHN06","BMA10",2010,"CHN06",0,-0.418186801250228,-0.115112780544607,-0.563439844235603,25,-0.386934772991189,"CHN06",-0.161885808932267,-0.633285369293208,-1.07700176474459,4691.96973019933,2010,"138"
"CHN061","BMA11",2011,"CHN06",1,-1.10117470637815,-1.01426597794644,-0.763470003111943,26,-0.521549300343746,"CHN06",-0.810480755265442,-0.205075431192256,-1.65843423547291,4690.18352817355,2011,"138"
"CHN062","BMA12",2012,"CHN06",0,-0.452336196506624,-0.908869334169166,-0.907092902596935,28,-0.386934772991189,"CHN06",-0.471427780130164,-0.505288276709132,-1.55023722132517,4689.76372661771,2012,"138"
"CHN063","BMA13",2013,"CHN06",1,-1.71586382099329,-1.30885731716882,-0.954523329084231,25,-0.521549300343746,"CHN06",-2.87906953987934,-0.283659435216882,-2.40174595643517,4685.76478035564,2013,"138"
"CHN064","BMA15",2015,"CHN06",1,-1.54511684471131,-1.34696224527131,-1.00489676709165,33,-0.723471091372581,"CHN06",-2.46019223196515,-0.176227211953009,-2.30512264908444,4686.67076780825,2015,"138"
"SSK06","BMB10",2010,"SSK06",1,0.469697475416075,-0.696080511435841,-0.56458599880489,38,-1.06000740975397,"SSK06",0.973071949109289,0.736834050334484,0.501549717633831,4705.45775817251,2010,"151"
"SSK061","BMB12",2012,"SSK06",0,0.401398684903283,-1.08710437314508,-0.832834928955617,28,-1.19462193710653,"SSK06",1.20763854006698,0.353263349891111,0.326565109025184,4703.17232744291,2012,"151"
"SSK062","BMB13",2013,"SSK06",1,1.86982268092832,-0.151904144764398,0.0989891612309953,38,-1.19462193710653,"SSK06",1.09701582223956,0.337169456380126,0.349689330851954,4703.24656095309,2013,"151"
"SSK063","BMB14",2014,"SSK06",0,1.1868347758004,-0.482387318184827,-0.141720708019675,26,-1.19462193710653,"SSK06",1.3870771893245,0.0395210679901714,0.240701805907312,4701.62273135955,2014,"151"
"SSK064","BMB15",2015,"SSK06",0,0.162352918108509,-1.30958555933265,-0.41304416782347,16,-1.32923646445909,"SSK06",1.04334814856671,0.559667984880194,0.165716445809176,4702.97815214522,2015,"151"
"DID13","BNG17",2017,"DID13",0,-0.657232568045002,-0.323125737345437,0.594919195559524,16,-1.26192920078281,"DID13",0.603293538702097,-1.09066404132361,0.375789902040078,4698.52217813989,2017,"137"
"FDL96","BNJ01",2001,"FDL96",0,1.73322509990274,1.37031855366313,1.73087011684694,39,-0.79077835504886,"FDL96",0.0724523850851297,-1.34156995584279,0.368741884120327,4697.62701823996,2001,"137"
"FDL961","BNJ03",2003,"FDL96",0,0.811191427980038,0.250160532609896,0.511119721132372,23,-0.723471091372581,"FDL96",0.852392742569203,-0.842921599617181,0.496252388861504,4700.03986293962,2003,"137"
"OAT94","BNN00",2000,"OAT94",0,-0.042543453429869,0.332067023033825,-0.949687498333897,34,-0.79077835504886,"OAT94",-0.381055862971682,1.26439244979986,1.07737584234209,4710.47263938578,2000,"155"
"OAT941","BNN01",2001,"OAT94",0,0.128203522852112,0.616893826237435,-0.668589036160389,40,-0.79077835504886,"OAT94",-0.169044039134455,1.024146561753,0.99839215545688,4709.21214501093,2001,"155"
"OAT942","BNN02",2002,"OAT94",0,-0.21329042971185,0.517098255450947,-0.764330612841092,49,-0.992700146077695,"OAT94",-0.323338937874017,0.962803542628004,1.01262110605839,4709.08236852549,2002,"155"
"OAT943","BNN03",2003,"OAT94",1,-0.657232568045002,-0.0121552110164243,-0.471739368519309,43,-0.992700146077695,"OAT94",-0.484172045624859,1.0737437011928,0.985365139401446,4709.30856971971,2003,"155"
"OAT944","BNN04",2004,"OAT94",0,-0.281589220224643,-0.327585698674938,-0.973386366564197,49,-0.858085618725138,"OAT94",-0.477103070136328,1.18348792724113,1.04646238991681,4710.02406286445,2004,"155"
"OAT945","BNN98",1998,"OAT94",0,0.469697475416075,0.228140609512161,-0.73904905413669,42,-0.588856564020024,"OAT94",0.229103889079764,1.1370978276457,0.984382685821647,4709.51917524621,1998,"155"
"OAT946","BNN99",1999,"OAT94",0,0.469697475416075,0.22137210106284,-0.899976270610486,44,-0.723471091372581,"OAT94",-0.507826227022073,1.02776873273165,1.24398961637915,4710.59593465032,1999,"155"
"PCL02","BNS07",2007,"PCL02",1,-1.27192168266014,-1.27309887663676,-0.964729081714663,33,-1.12731467343025,"PCL02",-3.00450816972926,-0.0758220592759988,-2.77496001758251,4684.38962735422,2007,"133"
"PCL021","BNS09",2009,"PCL02",1,-1.81831200676248,-1.59319435761601,-1.05764650948218,17,-1.19462193710653,"PCL02",-3.87601835625245,-0.58920188742778,-3.14194592972797,4680.58928683455,2009,"133"
"PCL022","BNS10",2010,"PCL02",0,-1.92076019253166,-1.59537417910043,-1.08574386054265,18,-1.26192920078281,"PCL02",-3.69169383999827,-0.648243432752472,-2.96391822059423,4681.3820250939,2010,"133"
"BMB10","BNT14",2014,"BMB10",0,0.298950499134094,-0.363911544068202,0.148570727864533,35,-1.19462193710653,"BMB10",1.51785774322994,-0.196775213956531,0.150030310617366,4700.31044289793,2014,"151"
"BMB101","BNT16",2016,"BMB10",0,1.42588054259517,-0.156969995385239,0.233920108470524,19,-1.46385099181164,"BMB10",0.170594448232354,0.354260299635737,-0.770734868980017,4697.04832115706,2016,"151"
"FUL89","BNX93",1993,"FUL89",1,-0.0766928486862653,0.968022466505605,-0.722167818771741,49,-0.858085618725138,"FUL89",-0.505754090491562,1.65241468264087,0.72661275435658,4709.83743841806,1993,"153"
"FUL891","BNX94",1994,"FUL89",1,-0.520634987019417,0.0212729052335816,-1.00020338948621,44,-0.521549300343746,"FUL89",-0.412971943791447,1.54135368002606,0.842128535892498,4710.10367457772,1994,"153"
"FUL892","BNX95",1995,"FUL89",1,-0.827979544326984,-0.309670888789741,-0.944751370247205,52,-0.454242036667467,"FUL89",-0.800650518317738,1.70866225264686,0.809186069504187,4710.49038630692,1995,"153"
"FUL893","BNX96",1996,"FUL89",1,-0.657232568045002,-0.0805084296808836,-0.97203175979003,54,-0.185012981962353,"FUL89",-1.51795647063714,1.77179648165067,1.01559413057597,4711.85832624072,1996,"153"
"FUL894","BNX98",1998,"FUL89",1,-0.827979544326984,0.755824826202447,-0.910535841724083,45,-0.050398454609796,"FUL89",-0.0444995257280809,1.39246939541366,0.680413800794924,4708.69282473572,1998,"153"
"FUL895","BNX99",1999,"FUL89",0,-0.452336196506624,0.80373701169688,-0.942772807735568,47,-0.185012981962353,"FUL89",-0.65451881951597,1.67861907779583,0.821844589019217,4710.4585995872,1999,"153"
"BIT01","BOM04",2004,"BIT01",1,-0.623083172788606,-0.905942766486034,-0.531606080148658,8,1.09382502788694,"BIT01",1.14755247047963,-0.597816423400692,0.226852152167399,4699.3715292429,2004,"143"
"BIT011","BOM06",2006,"BIT01",1,0.674593846954453,0.0582351937849753,0.309604648462907,13,1.02651776421066,"BIT01",1.13376886012369,-0.745511257809454,0.0078218030538084,4697.64468168249,2006,"143"
"YOG06","BOO10",2010,"YOG06",1,0.264801103877698,-0.19289938919503,0.846614154291763,41,2.30535577405995,"YOG06",0.960542885310656,-0.725244285393161,0.391470137280971,4699.8561308969,2010,"147"
"YOG061","BOO12",2012,"YOG06",0,0.777042032723642,0.328577251250806,0.929801573879282,46,1.56497587362089,"YOG06",0.496569932807165,-1.02032707119033,0.317082779348626,4698.43426216756,2012,"147"
"YOG062","BOO13",2013,"YOG06",0,0.401398684903283,-0.313137754664546,0.748783816980468,36,1.63228313729717,"YOG06",0.599831375521772,-0.946714398143796,0.178899940845159,4697.91372068056,2013,"147"
"YOG063","BOO16",2016,"YOG06",0,1.35758175208238,0.727614245470515,0.845512769982131,43,0.218830600095318,"YOG06",0.791360263001498,-0.913886413310875,0.328970301099713,4698.86369644923,2016,"147"
"YOG064","BOO17",2017,"YOG06",0,0.777042032723642,0.992736968413397,1.36896784497718,42,-0.252320245638632,"YOG06",0.278514468097341,-1.07830811215143,0.309784565465084,4698.19574356824,2017,"147"
"WIS04","BOU09",2009,"WIS04",0,-2.19395535458283,-1.82479719460535,-1.10360071047967,6,-1.39654372813537,"WIS04",-0.578424218792936,1.48200391059863,-0.438351382161892,4702.75094374347,2009,"158"
"MUR85","BRG94",1994,"MUR85",0,1.39173114733878,2.09288955458542,1.29099863474385,37,0.084216072742761,"MUR85",1.12091170779157,-0.579636646611235,-0.179675755932845,4697.16345495953,1994,"130"
"MUR851","BRG95",1995,"MUR85",1,0.537996265928868,0.261863529016657,1.09046593309217,32,0.0169088090664825,"MUR85",0.896405129947921,-0.784225969702246,-0.281340852967086,4695.89792516832,1995,"130"
"MUR852","BRG96",1996,"MUR85",1,0.879490218492831,0.958699501234835,1.74213320296784,33,-0.050398454609796,"MUR85",0.867371180640665,-0.591682888632988,0.0541759275155288,4698.42821262608,1996,"130"
"MUR853","BRG98",1998,"MUR85",0,1.32343235682598,1.12797753808061,1.32527715555973,34,-0.117705718286075,"MUR85",0.826256678483296,-0.817787109858095,-0.0516850859990265,4697.06586835913,1998,"130"
"SKI94","BRS01",2001,"SKI94",0,0.162352918108509,0.769709386480604,-0.66239672359234,46,-0.79077835504886,"SKI94",-0.262502080394717,1.50563749415008,0.899733993264893,4710.30352517818,2001,"155"
"SKI941","BRS02",2002,"SKI94",0,-0.486485591763021,0.595224959496597,-0.758610200553359,45,-0.992700146077695,"SKI94",-0.431949658232733,1.39412088002405,0.892418050836341,4709.88230560259,2002,"155"
"SKI942","BRS99",1999,"SKI94",0,0.0940541275957162,0.00523569244321565,-0.953390698996204,46,-0.723471091372581,"SKI94",-0.350896060819859,1.23259507451983,0.975603307665245,4709.79587761519,1999,"155"
"HIR03","BRY06",2006,"HIR03",0,-1.10117470637815,-0.594403436147571,-0.851883131466326,15,-0.117705718286075,"HIR03",-0.847766750956724,1.46289112468282,0.965547587096356,4710.52523171452,2006,"153"
"HIR031","BRY07",2007,"HIR03",1,-0.657232568045002,-0.412249107512945,-1.01688640726377,40,-0.252320245638632,"HIR03",-1.3201553164038,1.8870342148307,0.831767087081252,4711.22488100089,2007,"153"
"HIR032","BRY09",2009,"HIR03",1,-1.40851926368572,-1.46547258864993,-1.04110426824399,30,-0.386934772991189,"HIR03",-1.27300019785204,2.07185103449561,0.760692076438516,4711.45837575545,2009,"153"
"HIR033","BRY13",2013,"HIR03",0,-1.13532410163455,-1.46376893650046,-0.955455501270508,29,-0.858085618725138,"HIR03",-1.18984854294545,2.13705888415502,0.771969467450571,4711.74376396649,2013,"153"
"HIR034","BRY15",2015,"HIR03",0,-1.64756503048049,-1.7689134132391,-1.01047371527441,19,-1.19462193710653,"HIR03",-1.86958823079122,2.32460489591339,0.730966512877062,4712.15449224829,2015,"153"
"VES10","BSG14",2014,"VES10",0,-0.042543453429869,-0.610670059066907,-0.496988315631578,42,0.689981445829267,"VES10",1.08772269719687,0.31892590408443,0.771682751017011,4705.54077830602,2014,"147"
"VES101","BSG15",2015,"VES10",0,1.35758175208238,0.152919984133067,0.32898754776085,44,0.55536691847671,"VES10",0.912195863514777,0.276203106992047,0.766033386539947,4705.36351063676,2015,"147"
"MAJ13","BSQ17",2017,"MAJ13",0,-1.78416261150608,-1.5250928298472,-1.06014838851511,16,-1.32923646445909,"MAJ13",-3.23566677875156,-0.897124854169743,-2.71873655872248,4681.90224020454,2017,"138"
"MLN97","BSY02",2002,"MLN97",1,0.503846870672472,0.125942748940756,0.0822336443610694,27,1.29574681891577,"MLN97",0.094715339322815,-0.44885682247815,-0.802307870123906,4694.13270054054,2002,"147"
"MLN971","BSY04",2004,"MLN97",1,-0.21329042971185,-0.578153184165268,-0.36100463636144,26,2.10343398303112,"MLN97",0.512238916344729,-0.305351637829903,-0.695387730210382,4695.21922586541,2004,"147"
"MLN972","BSY06",2006,"MLN97",1,0.674593846954453,-0.489800126490822,-0.377132054974364,27,1.834204928326,"MLN97",0.416671361883627,-0.27792440099449,-0.976101158457791,4693.7452509579,2006,"147"
"RIB05","BTT09",2009,"RIB05",0,-1.13532410163455,-0.349105159445017,1.31585398257393,14,-0.521549300343746,"RIB05",0.438935594312885,-1.07199536259135,0.588191165573948,4699.77191911066,2009,"144"
"NET99","BUM04",2004,"NET99",0,-0.110842243942662,-0.213785550397275,-0.788066721567254,36,2.10343398303112,"NET99",0.619743763049513,0.618184953759523,0.774696475093865,4706.57833584524,2004,"147"
"NET991","BUM06",2006,"NET99",1,-0.384037405993832,0.00584248005652238,-0.557632912240689,38,1.834204928326,"NET99",0.378251933860083,0.432369352421472,0.888042257004221,4706.57747760252,2006,"147"
"NET992","BUM07",2007,"NET99",0,-0.349888010737436,-0.13779934775194,-0.400225468531072,44,2.50727756508879,"NET99",0.799796335537207,0.0344110193025604,0.582881660945805,4703.51606013209,2007,"147"
"NET993","BUM08",2008,"NET99",0,-0.349888010737436,-0.778291347103323,-0.749320500338725,37,2.64189209244134,"NET99",0.184419030636425,0.227983682282947,0.875852516276592,4705.81227965282,2008,"147"
"NET994","BUM09",2009,"NET99",0,-1.20362289214734,-1.1257248228161,-0.88208552930102,31,2.30535577405995,"NET99",0.597738133820841,0.235977976562198,0.863676376792029,4705.77155452551,2009,"147"
"BCL93","BUT00",2000,"BCL93",0,0.913639613749227,2.6049898778308,2.06494498864739,29,0.218830600095318,"BCL93",-0.30691626373084,-1.20660267746232,0.456854926160603,4698.57940175192,2000,"144"
"BCL931","BUT02",2002,"BCL93",1,0.947789009005623,2.12287833371071,1.8650087086225,41,0.084216072742761,"BCL93",0.231042060120763,-1.29768370430871,0.494927784030768,4698.48133948501,2002,"144"
"BCL932","BUT03",2003,"BCL93",1,1.08438659003121,1.19667700399943,1.24382688201337,33,0.286137863771597,"BCL93",0.485425663105557,-1.15080666050482,0.430594746990527,4698.62307492992,2003,"144"
