"id","lifespan","censoring","strength","eigen","degree","matSize","LRS","LBS","sum_degree","sum_strength","sum_eigen","meanE","meanN","sumHRO","meanHRO"
"BIL84",16,1,-0.0129810767354477,-0.74376879528965,0.0623660488468711,-1.44256629393962,3,9,0.00491698350184301,-0.0163287106693322,-0.61567040440373,0.387797544105518,0.660393834594834,0.0472895667917255,0.447908850260058
"BIT01",8,1,-0.568931956924261,-0.127313315759261,0.294390369649054,1.55568297320302,2,4,-0.369518109485667,-0.688984103038272,-0.389111014245039,-0.79922962719487,-0.545346230033007,-0.54926513427824,0.782358307335784
"BNX93",18,1,0.706033448011278,-0.776162570836659,-0.363278567245414,-0.146301929932422,3,7,0.525473088386919,1.59073559573571,-0.472201344439662,1.49879199838176,0.731719025610975,0.721784461169091,-1.25861882529707
"BNX94",14,1,-0.243115585911232,-0.90513922144436,-0.850015301302606,-0.124794731541975,3,8,-0.0338964102834477,0.546020798167257,-0.656168089374876,1.49529329905143,0.702034184134147,0.136095184040267,-1.09995112850458
"BNX95",16,1,0.274705703218298,-0.805078452027133,-0.456545486346194,-0.190409913072144,4,5,0.315424133784169,1.00729219515584,-0.535250287489804,1.52487056297511,0.689344182290465,0.466871915032321,-1.10325499018002
"BREND",NA,1,-2.14185682994812,-1.09536133875823,-2.24387569154036,-1.51911733905815,1,3,-1.35126865817243,-1.32550516761863,-0.89157400931262,NA,NA,NA,NA
"BRF79",14,1,-0.2513357887328,-0.970499852243801,-1.46979455231238,-1.25118868114328,4,8,-1.26907558898005,-1.12095309245222,-0.871125212442917,-0.689777200998587,-1.32812463560611,-1.52199941750513,-1.01253815067682
"BRG94",1,1,-1.81083881403869,-0.814617601182129,-1.36178323055964,0.241556698668159,0,0,-1.31930468681984,-1.35848550592023,-0.869000901508938,NA,NA,NA,NA
"BSY04",6,1,-0.883277305443019,-0.527228057191374,-0.110652086923725,2.92084327781689,1,2,-0.810164285989262,-1.00518134290096,-0.695414849562791,-0.533598709050655,-1.67084605985612,-0.847400125721518,0.254747780424084
"BUC81",0,1,0.818264284183464,0.988720293603002,0.755238675794082,0.0272137723362603,8,11,-0.392349517594662,-0.365757429377159,0.00844189178448181,-1.11218371539064,0.072894175107666,-0.894882810009433,-0.104218511666182
"BUC82",18,1,0.0652045112739666,-0.800553657871646,0.0583656295226923,0.241556698668159,2,12,0.00263384269094356,0.0284444552117376,-0.659784101676871,0.519856439705102,0.815585860786013,-0.197722348079788,0.328128526736743
"BUM06",6,1,-0.92198504759984,-0.667740540991973,-0.72271624352259,2.51895029094458,1,2,-0.965417861130425,-1.01503293493185,-0.743929540835007,-0.0670855058062015,0.660611467936081,-0.769017174062121,0.847318270956043
"BUT06",6,1,0.0377510215387699,1.65423314391091,-0.290670956511626,-0.543091513796828,0,2,-0.855827102207251,-0.77076841099812,0.0577774208406143,-1.2162752744903,0.388434989309734,-0.821385873688031,0.451413991149217
"BUT96",12,1,1.21612801254323,1.27750290202604,1.44291075761987,0.341073057322255,3,8,1.0346134892175,0.919199716473984,1.1599407271201,-0.845228781929361,-0.161984279086442,0.521860929598727,0.568873407810548
"BUT98",7,1,0.989389724824902,1.42057600360472,0.748037921010565,0.425279206952644,0,1,-0.394632658405561,-0.311315542128995,0.194825210531172,-1.17297231439408,0.1696688492499,-0.624644833824847,0.326465441952654
"CAF96",4,1,-1.2217930783678,-1.04332520932269,-1.19976624793053,0.0119035633125533,1,1,-1.23482847681656,-1.24444969504603,-0.883697403966073,-0.660900472570297,-3.51769782880512,-1.44481205212723,-2.4005709054116
"CAL82",13,1,1.01262732522941,0.795955986622011,0.132373387019942,-1.30860196498218,4,6,-0.748519484094977,-0.522650512887861,-0.238559603355443,-0.75192744989051,-0.119016349707411,-1.05461332989037,0.291881366348936
"CAL84",16,1,1.21040021167802,1.02818966624356,1.07847255718747,-1.11084509842596,3,9,0.584834749470304,0.684243540003607,0.760887283655892,-0.798543260309724,0.238269006836852,-0.160859492842105,0.487374818714863
"CAL85",3,1,-2.37849295165664,-1.09980675083749,-2.22587380458157,-1.36601524882108,0,1,-1.37410006628143,-1.39460422963578,-0.893617688529354,NA,NA,NA,NA
"CAN87",7,1,-1.68613473556777,-1.07241346287317,-1.57780587406512,0.0119035633125533,1,2,-1.33300353168524,-1.35055082904922,-0.891253171027824,-0.144875098393652,-4.34440532738117,-1.62308355366596,-4.06929857532169
"CAP84",15,1,0.677131601111257,0.778798322036698,0.933457356686104,-0.552660394436644,3,8,0.292592725675174,0.181485132832835,0.40482004580466,-0.639333104200294,0.0980573763170866,-0.112046587469019,0.698244924441132
"CEL95",3,1,-1.34597577380596,-0.926525389448802,-0.677711526125615,0.777414014497906,0,1,-1.27592501141275,-1.32890717890196,-0.878660491268982,0.246672714153124,1.26471266423968,-1.52614741155846,-1.13797251204582
"CFI94",15,1,1.52901826510465,1.81993709918733,0.798443204495178,-1.00681419095719,4,9,1.22868045814395,1.87303986981736,2.38473878511912,-1.2419207615216,0.337774921105183,0.583041858355571,0.128736322871156
"CFU82",13,1,0.60363524254198,0.496652127278097,0.450406723291901,-1.28946420370255,1,6,-0.846694538963653,-0.819448400656362,-0.479871922126512,-1.2653690844407,-0.0694055878772629,-1.12451624415599,-0.412734511110227
"CGH00",10,1,0.950248504113228,1.39751514512178,1.306996511081,1.48551118184436,2,5,0.482093412979829,0.320508292293544,0.832068285178121,-0.706409056482472,-0.0355687118101163,0.204253313727272,1.0412271838277
"CGH94",16,1,1.17274940316409,1.25420300946007,1.17528270483252,1.17037604610638,4,7,1.98896634817347,2.03617896135287,2.15663694363056,-0.711003309561377,-0.0354759660820439,1.36394037994279,0.983447986538116
"CGH95",14,1,1.22770921693253,1.30414215924422,1.16955902795331,1.22494320134472,2,5,1.53462132680448,1.62380769118003,1.80595174299039,-0.697887280934455,-0.168357890830532,1.07353259436821,0.843807691007588
"CHD05",12,1,0.669992843371943,1.98058572680291,-0.148456049537184,-1.1822927405366,0,6,0.0254652507999381,0.571704578511663,1.76682356877659,-1.25367915503089,0.45563032512878,0.158724695270919,0.0922568240733932
"CHE80",13,1,-0.300988870233476,-1.01240534138891,-1.4337907783948,-0.523953752517194,3,6,-1.26450930735825,-1.12727174958339,-0.878359558507752,0.685848614035485,0.564500754873027,-1.47632573276569,0.368623298208566
"CHK07",10,1,-0.122012819934571,0.509807491308322,0.464122446689074,1.63041137439015,2,3,-0.125222042719426,-0.371831703256226,0.0799639971695642,-0.926543401686229,-0.0627968379986933,-0.113743009950868,0.69091643650603
"CHN03",15,1,-0.732003520474486,-0.600681274920157,-0.433993671914301,-0.453291249330855,3,9,0.212682797293693,0.00280268648377753,-0.331500635582991,-0.431476980704966,-2.34956821081141,0.392684401169616,-1.27582521426886
"CHP94",10,1,-0.704417285890134,-0.930929389983785,-0.488691713058318,-1.4329974132998,2,5,-0.428879770569053,-0.521756918864693,-0.775814014097603,1.76508295240646,-0.0427501575055076,-0.451340435908116,-0.767493063203317
"CLA85",14,1,1.20454006912907,1.21032519210634,0.744437543618808,-1.02153554578767,3,8,0.196700811617397,0.449948895947654,0.702806278925468,-0.464962343991668,-0.0250369411523444,-0.100055901029985,0.750044285651124
"CLA87",6,1,1.20517644646027,1.10913327957598,-1.36178323055964,-1.21291315858401,1,2,-1.25537674411466,-0.93560303675805,-0.51210814641167,-0.244694614983007,0.500660933537778,-1.4768148577438,0.353832274289535
"CLO96",16,1,0.0451814517912034,-0.5405213479608,0.551560183346054,2.17720455380827,0,8,1.21041533165675,0.802833679600211,-0.215547933779208,0.293827992702164,0.785268716165744,1.20190086995865,0.606522098430349
"CLT97",15,1,0.951389126589169,1.75223115613223,0.499334928872203,-1.01270273288938,2,9,0.982101250566809,1.39524549387688,2.3087641690833,-1.26131049601627,0.289621918715484,0.863311248625721,0.314054033570157
"CMR05",10,1,-0.619656683774213,0.876461145899082,-1.073753039219,-1.12679323282566,0,3,-0.725688075985982,-0.478611706779951,0.472260057116112,-1.610785141578,0.565656423582782,-0.614370082006721,-0.696616349173018
"CND04",11,1,-0.0529750754167363,0.389493360994053,0.698432721390787,-0.472919722438168,2,6,0.367936372434856,-0.0392313706453626,0.264711821074371,-0.586563648554384,-0.628873746904746,0.340927687654599,0.704454101315523
"COB80",16,1,-1.56328887981718,-1.08338803077313,-2.08185870891125,0.0119035633125533,2,10,-1.36496750303783,-1.34273438725937,-0.892200467237939,NA,NA,NA,NA
"COL80",17,1,1.14426068910314,1.63340012550583,0.697632637525953,0.0884546084310886,5,11,-0.410614644081858,-0.262044857748901,0.286677338986579,-0.687666289996001,-0.0188335373417269,-0.818750964784239,0.471333747021792
"CRB95",16,1,-1.20441628433166,-0.995792582907441,-0.819154923658965,-1.40429077138035,2,8,-0.00649872055265426,-0.310298795860858,-0.765717568810732,2.1234899405409,0.284224790284111,0.226718834499229,-1.66188364297348
"CRB97",9,1,-1.06262574187072,-0.988921459610993,-0.929737943548677,-1.40429077138035,0,1,-0.835278834909156,-0.877460728894209,-0.835341683214423,1.68135157277505,0.421979508802589,-0.87959846626497,-1.21548209474579
"CRO90",9,1,1.87278198708276,1.78195504258791,1.08647339583582,-0.381787525868482,3,4,0.151037995399408,0.516642570257395,0.848623315252518,-0.741809290618239,-0.0857822487386274,-0.139513089200999,0.579590562856115
"CSK98",7,1,-0.44306167240382,-0.753147005273784,-0.404082844352004,0.425279206952644,0,2,-0.759935188149474,-0.767035960811822,-0.743325424154674,0.460349643439092,0.847379426070948,-0.63657001382287,0.254342516122393
"CUC84",13,1,1.63824221529736,2.00580417525065,0.726435656660017,-0.600504797635729,0,5,-0.40148208083826,-0.104889460801862,0.447402092876883,-0.65725118781039,-0.170960806431064,-0.605664165844682,0.44125962612174
"CUC91",16,1,1.55884842148151,1.59284694198628,1.32049792630009,-0.463806502781201,4,8,1.89307443411569,2.15119708670976,2.36250743931192,-0.725832852729608,-0.113132098216195,1.49884169569592,0.7672483146725
"DAN90",15,1,0.144893473858173,-0.6570583369675,0.452253070672291,0.323996285718891,2,10,0.943287856781519,0.728140839001542,-0.394762816848068,0.569475224044669,0.744026457207516,1.15070354989754,0.487430184768906
"DAN95",23,1,0.193825919473229,-0.402830278550499,0.506984082305242,-0.228685435631411,0,0,2.44787765116426,2.10164844680856,0.373159594548688,0.42344502261021,0.722467279685746,2.9761074320565,0.597834478825565
"DEO05",3,1,-2.42497290385337,-1.10177164425725,-2.36988890025189,3.1504964131725,0,1,-1.38323262952503,-1.3975616581833,-0.893787293028299,NA,NA,NA,NA
"DIC94",17,1,-0.226806814770778,-0.635103912368212,0.379256408169066,1.96942314562939,7,10,1.05744489732649,0.560548531586185,-0.329845633581107,0.341240792590411,0.857875621548271,1.14355201530449,0.470794744880928
"DIC95",21,1,-0.0199287212222328,-0.370819492725181,0.542626916133425,1.87330266040536,3,14,2.12595479682744,1.50997532849781,0.304996656867253,0.0877175157519066,0.649408538623646,2.70242908276287,0.86968516332433
"DIC96",3,1,-1.08684973452128,-0.901754858829453,-0.713715300043195,1.00706714985351,0,1,-1.27820815222365,-1.31241949529289,-0.876522363372545,0.696327499317613,0.638544615354865,-1.47831584015176,0.308442920460296
"DOC94",15,1,-0.263507936672182,-0.648993345308371,0.0700591629318238,1.90801406547935,4,9,0.628214424877394,0.390325649173939,-0.385712877995055,0.0741898069877708,0.747928361411904,0.953649845248782,0.541705520624442
"DOC96",16,1,-0.185955241091559,-0.617423368883754,0.0243620652672014,2.17720455380827,5,8,0.742371465422367,0.596938813051588,-0.308479692995945,0.123073158903245,0.74334465285989,1.40642114076143,0.567621473764751
"DOC97",4,1,-0.173201767760017,-0.682926798189186,0.366397917484214,1.38982237544619,0,1,-1.03619522626831,-1.11101006225379,-0.821480093524278,0.101839283525987,0.525882327012713,-1.2175552307987,1.03552542014019
"DOT02",12,1,-0.289817012746622,-0.792611335391167,-0.400482466960246,-0.983260023228406,1,4,-0.134354605963024,-0.0390036805363927,-0.626928140507274,1.3281288054345,0.520508870298114,0.201340030156322,-0.400374228760505
"EBO90",14,1,2.09258036683208,1.91027630192559,1.4435108205185,0.873102820896075,4,7,1.51863934112818,2.05175540249463,2.22611861683115,-0.670671203635545,0.0402360446091561,1.03348294908438,0.742883372436374
"EGR91",14,1,-0.379032362542316,-0.0269120877719829,0.36039728849795,0.777414014497906,3,8,0.694425508393478,0.164588734169699,0.219561744724276,-0.742213844806985,-0.397600307754194,0.825064331953347,0.794072913004753
"EGR96",6,1,-0.204550937135906,-0.530965807077618,0.37839917545674,1.03258416489302,0,2,-0.86039338382905,-0.973718323484748,-0.74597585902906,-0.413815056228075,-1.08818139573314,-1.26885981220767,0.259806202416503
"EID03",15,1,0.465460047787999,0.848167806665756,0.842755541624506,-1.45434337780401,1,7,1.26521071111834,0.993302161250306,1.29429095228048,-0.720206211132418,-0.413898997015637,1.04385469562337,0.769019969762582
"EIF81",12,1,-1.85346695568283,-1.09933208183732,-2.26187757849915,0.050179085871821,3,5,-1.36953378465963,-1.32483404439232,-0.893366139638789,NA,NA,NA,NA
"FAN88",12,1,1.11730207565313,0.945310902242576,0.746437753280897,0.0629375933915794,4,6,0.39533406216565,0.630930667470631,0.696502365928354,-0.644626329784763,-0.371272739142976,0.0890754501561051,0.605858256848745
"FAN90",18,1,1.3650982670582,1.41910470120319,1.44201066327193,-0.236887333322686,8,14,2.48440790413865,2.46091552114619,2.58774073430342,-0.525298315008883,-0.0108859938104126,1.8171371665012,0.949594997268654
"FDL00",15,1,0.467181531052369,1.52322034345338,0.443944507460543,-0.694721468550847,3,8,0.93643843434882,0.994726111267961,2.05178512446431,-1.21276936841057,0.188419324392762,1.10906404847817,0.390571054212432
"FDL03",13,1,0.686170352976545,1.69304512722822,0.677339601317861,-0.732729330113197,2,5,0.742371465422367,0.779953978801669,1.75986731615554,-1.12629848859678,0.219887440941369,0.766223437672419,0.632315207700299
"FDL96",8,1,0.922339997723259,1.17411208744762,0.834446978412758,-0.766365395392558,0,2,-0.164035436504717,-0.119663777735753,0.284902958847918,-1.11012125437457,0.0428859897911608,-0.402205875695517,0.37268290655855
"FDL99",17,1,0.24692327807392,1.14823773363103,0.433604962130366,-0.733193275841188,4,9,1.28347583760554,1.152551348919,2.01943723092433,-1.14746910609337,0.124396706251924,1.37902627165903,0.508449018244753
"FEA94",8,1,0.159605650574879,-0.837482731139019,-0.0776486274992749,-0.217749572043053,0,2,-0.511072839761434,-0.410851555581789,-0.756910895859249,1.01051259098038,0.891891113253953,-0.729856421074149,-0.309849272368167
"FEA95",7,1,0.380006767658361,-0.793582947231481,0.0999699904941199,-0.217749572043053,0,3,-0.600115331386512,-0.505184777005223,-0.760777051826088,0.946049509292399,0.916491773520151,-0.712249728371616,-0.203364825834715
"FEN90",13,1,-0.940932218085978,-0.711965955345751,-0.602103600898696,0.402313893417083,2,8,-0.262210491373393,-0.453295564452404,-0.557317142081929,-0.749770320353001,-2.12035692126966,-0.570455281746699,-0.475287482960941
"FID86",7,1,0.526832072370522,0.473168257965308,-0.767720960919565,-1.09808659090621,0,1,-1.18003309735497,-1.0219264911578,-0.621897845692604,-0.619156172413499,-0.0894901211926713,-1.47035052481883,0.549312176549708
"FLG97",3,1,-1.08870915455145,-0.986136240543202,-1.32577945664206,0.39465878890523,0,0,-1.31702154600894,-1.31253780655654,-0.883805945180079,NA,NA,NA,NA
"FLG98",16,1,-0.240041098291524,-0.560193399101497,-0.00907001051340792,-0.113858867953609,0,8,0.712690634880674,0.548759529133197,-0.239320499154804,0.188906254929263,0.764881015126352,1.41936742492415,0.595585229346291
"FOP97",5,1,0.108721474580044,-0.692073212373669,0.102370242088627,0.369141773865721,0,1,-0.912905622479738,-0.913919588991486,-0.787694977954629,0.266770363749513,0.816752018300136,-1.02666802985593,0.573567792608686
"FRO93",4,1,-0.384987049410107,-0.79759459560544,-0.389681334784972,-1.36601524882108,0,1,-1.13208714032609,-1.13796102964051,-0.841275746693463,0.460028557120083,0.786191354354252,-1.27987569419965,0.093247366408543
"FRT07",10,1,-0.220572616072483,0.298732592679246,0.278960180827235,-0.797350342226251,1,5,-0.207415111911806,-0.41572987411733,-0.0475720637861484,-0.692634215135574,-0.381582918764865,-0.0564363493869236,0.938479278331908
"FTH03",7,1,-1.27034083482936,-0.769696261198404,-0.958540962682741,-1.04450085932323,1,2,-0.935737030588732,-1.03022674480458,-0.750467868194621,-0.254370815330698,-2.39118587598082,-1.04624867630403,-1.24853553138932
"FUL83",10,1,-0.617778239866813,-1.0061440692253,-1.45179266535359,-0.7536068878728,2,5,-1.26679244816915,-1.16758512690087,-0.877278644991129,1.6843145681495,0.819335283512171,-1.52119909735924,-0.988336658317038
"FUL85",8,1,-1.27156430666827,-1.05015474381995,-1.64981342190028,-0.7536068878728,0,3,-1.29190699708905,-1.25078338707728,-0.884876419341454,1.80770038419545,0.742079607589789,-1.51607737008269,-0.833456834049845
"FUL86",16,1,0.0180976738509118,-0.958193418386147,-0.697349948262475,-0.294300617161588,3,8,-0.216547675155404,0.312364226306376,-0.757460996167422,1.62368694107691,0.675450403837807,-0.203709634815029,-1.125513022376
"FUL87",11,1,0.424854715924988,-0.926387037002242,-0.533696430455293,-0.421885692359149,3,6,-0.684591541389792,-0.309587876813682,-0.802954829128328,1.36330815993343,0.75549506999708,-0.835121065416519,-0.946484873483894
"FUL89",11,1,0.346644526539041,-0.933231721680492,-0.657709429504735,-0.319817632201097,5,7,-0.406048362460059,0.189611759952339,-0.762855935886179,1.41777217472912,0.819080483651465,-0.521129023645024,-1.06897740965001
"FUL93",16,1,-0.191936530693227,-0.895220956262079,-0.629706494235509,-0.136095123916612,1,7,0.272044458377079,0.733694465855449,-0.626353505587128,1.54453986852999,0.667700144508714,0.548879092585647,-1.28465489640248
"GAL85",12,1,-0.619024270606133,-0.892353201256412,-0.108851898227846,0.0272137723362603,3,7,-0.666326414902597,-0.823016742484705,-0.803405011378937,0.491181528164782,1.10736248222724,-0.711146052033249,-0.196689843427256
"GAL89",12,1,0.00630341081496067,-0.794094930794452,-0.1556568043207,0.26452201220372,1,5,0.0208989691781392,0.14941195948755,-0.628208741543858,0.462925174689913,0.930271812024039,0.191401353379213,0.20204953857033
"GAL90",1,1,-2.39903220833357,-1.09836757224969,-2.29788135241673,-0.141198526924517,0,0,-1.37866634790323,-1.39591110240932,-0.893493462369898,NA,NA,NA,NA
"GEC95",18,1,-1.70208890857869,-1.07976190259997,-1.68131672407817,-1.36123080850117,2,9,-0.684591541389792,-0.661630517766477,-0.863390112860321,2.45386372564463,-0.0362643150575076,0.0663580476985582,-2.80137211480323
"GIN93",14,1,0.496480565851694,0.577551478691989,1.42250861906656,1.5875792420024,3,7,1.50265735545188,0.833074859247606,0.845670454479584,-0.337128249103433,0.138249037658241,1.16883396991913,1.08396528337103
"GIN95",3,1,-2.27310728448896,-1.05513088838911,-2.18987003066399,0.624311924260836,0,0,-1.37181692547053,-1.38789874553241,-0.889761384065548,NA,NA,NA,NA
"GNB07",10,1,0.53061174116462,0.921842309869495,1.32499839803979,1.40896013672582,1,3,0.491225976223427,0.106902953445055,0.503597531197386,-0.552185384590148,0.148388103463498,0.220855496869238,1.10398294640146
"GOD94",17,1,0.474285424373837,0.754090380805863,0.81284471406221,1.25203049423283,5,12,1.64421208572765,1.36955048628216,1.50911058713987,-0.847646284929551,-0.326747967862503,1.23918772961678,0.693256393620246
"GOD97",18,1,1.21570369654179,2.17550246960717,0.438405465319375,1.30848689000774,3,11,1.46612710247749,2.3088245668978,3.6323854013264,-1.27475316504972,0.460580106168056,1.60662576465708,0.109711154154179
"GRA02",7,1,0.754140138499424,1.25310243048581,1.09367415061934,-0.784227305920214,0,3,-0.285041899482388,-0.386157899909942,0.122545790258727,-0.496833739450014,-0.128342433303818,-0.491090320420769,1.13419683603957
"GRA93",15,1,1.17079962858415,1.13568579342079,1.20279328080031,-0.323743326822564,4,8,1.56201901653527,1.57673409423542,1.61692243278921,-0.588575189733588,-0.341631254019176,1.10101299899687,0.913057770291748
"GRA95",5,1,1.21767945122743,0.628567577305286,0.966460816110554,0.0119035633125533,0,1,-0.748519484094977,-0.702237100749114,-0.445712124582188,-0.87121487328035,0.0938134365991087,-1.03578594159763,0.481659959437921
"GRA96",9,1,0.659049778138147,0.637193902121736,1.34364320953282,-0.283364753573229,0,2,0.265195035944381,-0.0239492935215988,0.156933647089802,-0.375242806231125,-0.0366313034673828,-0.055023657228544,0.944582060834185
"GRA98",15,1,0.924392414275761,1.2828711086404,1.43266352965872,-0.735941262076217,1,6,1.75151970383993,1.3729147691053,1.7820829387262,-0.598023248955344,0.0275544694355322,1.4275064945514,1.13131139469552
"GRA99",9,1,1.09303663913028,1.44857147714272,1.45165453128556,-0.58956893404737,1,3,0.313140992973269,0.169346858883666,0.647185688133395,-0.563592212480582,-0.194071898778927,0.000459708224499547,1.18426832924435
"GYP07",11,1,-0.322787925672822,0.117929338757154,0.41440294937432,-0.787629574592145,1,4,0.205833374860995,-0.19374035125068,0.053745508530482,-0.524743695587072,-0.967538802922598,0.0945646779589284,0.626607376031544
"HAL90",21,1,-0.0969772182463902,-0.298354576331901,0.546416787072116,-0.278184607662947,5,9,2.13052107844923,1.4168288672046,0.423841342556606,-0.464941786568103,-2.41944508425211,1.7319030329563,-0.674971611979993
"HAL94",9,1,0.535105034688045,0.129833823418586,1.16876773621886,0.252492562256518,2,5,0.187568248373799,-0.0791538265920044,-0.149624386784657,-0.637805550987046,-1.28617513460985,-0.221875263019428,0.223788748393465
"HAR82",13,1,0.0065885842547783,0.112757280553014,0.3934007479224,-0.523953752517194,2,7,-0.682308400578893,-0.778699630999701,-0.474447357994746,0.421954921533306,0.356940107729804,-1.04086157677829,0.430497956050053
"HED01",17,1,-0.16800036176701,-0.355792838521603,0.349596156322676,1.69602655592033,2,8,1.20356590922406,0.756539640803392,0.072077015171885,0.307330081146157,0.720990075155535,1.66559801053018,0.644094442747533
"HED12",4,1,-0.822107491758868,-0.398236366862208,0.456407352278165,0.586036401701568,0,1,-1.02477952221381,-1.1935872690752,-0.772332615626221,0.476257355810422,0.962124827890196,-1.30146288101017,-0.233148351198498
"HIC84",15,1,-0.355958899679215,-0.734389145682899,-0.0386445390885641,0.14586789226999,6,11,-0.200565689479108,-0.344383108385901,-0.640095264888748,0.104151720664819,0.719326318755846,-0.157958805980129,0.499905688176305
"HIC88",16,1,-0.135492570521184,-0.644675154284735,0.249385652252078,0.873102820896075,6,12,0.609949298390198,0.350540267939878,-0.420322704840537,0.155711561187127,0.70188151756496,0.959341089260525,0.556047343620302
"HIC89",8,1,-0.43857383915154,-0.760321020611532,-0.485691398565187,-0.141198526924517,3,5,-0.666326414902597,-0.63921750896742,-0.716948504657166,0.196709357757161,0.800836310582274,-0.613204946285691,0.395653341894627
"HIR03",12,1,-1.12604277364514,-0.943947538526973,-0.879332660064064,-0.562229275076461,2,9,-0.438012333812651,-0.571077794335018,-0.757557622224038,1.6254409438219,0.702154625052886,-0.11761903470195,-1.36489891440381
"HNY12",5,1,-0.479130115462512,0.213534733662246,-0.605703978290454,-1.28946420370255,0,1,-1.15948483005688,-1.14994130836005,-0.666719629262224,-1.2917255003276,0.0700556296350484,-1.49465683930115,-0.185705037826001
"HOL00",10,1,-0.261056550034273,-0.606211458683182,0.532915371853023,2.56679469414367,1,4,0.0893931935051228,-0.296075499655471,-0.551583543444796,0.56694767957195,0.732834784068864,0.0567679806916846,0.483736975223829
"HOL94",13,1,0.0816630371352959,-0.62904760464994,0.703524164167013,1.71690411367993,3,4,0.760636591909562,0.356854164922513,-0.444939862536751,0.882561894223374,0.611879804455708,0.450631804464993,0.353478214202271
"HOL97",15,1,0.20402471589652,-0.397005135272601,0.942458300165499,2.26721512334325,0,7,1.34740378031072,0.777052109234392,-0.102950292627302,0.643518783114289,0.611541121252811,1.15149373623079,0.489268265404061
"HON00",8,1,0.345121734262909,-0.00494783156263076,0.474409239236955,0.126730130990356,2,3,-0.301023885158684,-0.340027399877011,-0.325737388703703,-0.485336186838426,-1.814817365228,-0.503401020769246,-0.137336644770796
"HOO05",13,1,0.912886898847096,1.42614207055892,1.1977577879447,0.735658898978709,1,8,1.10539085435538,0.938634818300961,1.50644514774652,-0.799177715145708,0.0206317061323209,0.830046827702616,0.807770139889912
"HRM95",9,1,1.74793402697454,1.41869971697245,2.02771491396684,-1.37695111240944,0,2,0.568852763794008,0.461035747807992,0.629136518617389,-0.805038144932414,0.199955254989321,-0.119694045939345,0.665208161645526
"HRM99",8,1,1.58219538339166,1.86854416363803,1.63853126257204,-1.45532480145937,2,3,0.14190543215581,0.132248076202487,0.64455240288285,-0.60939845906154,-0.077148545707421,-0.262832245071916,1.07512052356086
"IBI84",13,1,-0.0677221246568503,0.0126609039003143,0.41440294937432,0.0629375933915794,4,7,-0.323855293267678,-0.497638088743545,-0.316617746716327,-0.987314589833345,-0.453354558389774,-0.639235890586806,0.238219419267674
"ILE86",18,1,0.460626059864857,-0.391913003374032,1.24710561792962,0.777414014497906,3,8,1.59854926950966,0.98930365755815,-0.0972362777514891,0.291729611379326,0.539040611124195,1.07045992783051,0.836064631754078
"ILE87",20,1,0.402691022215578,-0.539821614177691,0.7579389588379,1.08840263529196,4,12,1.79033309762522,1.481138038352,-0.11769020948629,0.44570831505064,0.752983045463106,1.60456387091823,0.521050577439629
"INI86",15,1,1.8224746439272,1.60678662430104,0.863249997546822,-1.26649889016699,4,11,0.667027818662685,1.30500623145356,1.44416988767299,-0.555517127208006,0.0174808201026466,0.331384341504298,0.672388708466813
"INI87",6,1,-0.576194190294746,-0.774600087842752,-1.12775870009537,-1.09808659090621,0,1,-1.22569591357296,-1.162293303243,-0.837306094265119,-0.154294588540391,0.421121301482111,-1.4765074686829,0.363127646956401
"IVO99",16,1,0.926306238389053,1.28742734869213,1.19448471758856,2.27899220720764,0,6,1.55516959410257,1.37449781666455,1.78719561529309,-0.547231282557127,-0.0132317786069273,1.36619815058301,0.988699867414518
"IVY95",5,1,-0.467649588468875,-0.727076350572707,0.222382821813893,1.05810117993254,0,1,-0.890074214370743,-1.02393968294126,-0.796759118008343,0.246749329820614,0.654748987944056,-1.23566275307937,0.761741819675627
"IVY97",18,1,-0.288551755650144,-0.648948097080924,0.00636017830841126,2.0739973411931,3,7,1.0277640667848,0.777419199444346,-0.268402444711912,0.474086558770908,0.813957828046486,1.72952913398467,0.341996709586399
"JAE02",16,1,-0.277638766734514,-0.633761803889829,-0.443686995661343,-0.704395501725173,1,6,0.326839837838666,0.515267802527355,-0.328223771106509,1.3856189717223,0.54826418276933,0.772404534157365,-0.801843710134416
"JAY01",1,1,-1.72208673217208,-0.638965814925848,-0.893734169631096,1.16016924009058,0,0,-1.28962385627815,-1.3528383843515,-0.853839095327842,NA,NA,NA,NA
"JUG87",12,1,0.760044846935862,0.110840482004524,0.424904050100282,-1.22248203922383,1,5,0.0345978140435359,0.223689995545393,-0.0564310475573249,-0.619901677147484,-0.886480402397763,-0.240273150066827,0.144310496542386
"JUN85",14,1,0.721522422284086,0.825584198303941,1.29220924679343,0.219684971491434,4,8,0.242363627835386,0.00387579251070347,0.270763176102536,-0.253750867396916,0.140574657037083,-0.0993712959423369,0.7530017565517
"KIL82",11,1,-1.54618299717287,-1.02472633008413,-1.93784361324093,-0.141198526924517,4,6,-1.32843725006344,-1.28573028855178,-0.880486590023205,-0.0355902698789706,0.679193109089785,-1.46575927430356,0.688150508732531
"KIT95",19,1,0.216352029569719,-0.736918529544478,-0.110122619660232,-0.695067853370394,0,10,1.05287861570469,1.45949820670521,-0.358403340654779,1.13003578761261,0.891917051448788,1.38573393351217,-0.649827632863409
